,index,adj neg air pressure raw,adj neg air pressure,current alarm mode,cont air counts raw,cont air counts,makeup wtr cond down raw,makeup wtr cond down,makeup wtr cond up raw,makeup wtr cond up,makeup wtr temp down,makeup wtr temp down raw,makeup wtr temp up,makeup wtr temp up raw,DAS health index,0-15 channel error,16-31 channel error status,error detection status 2,card temperature 2,error detection status 3,card temperature 3,error detection status 4,card temperature 4,error detection status 5,card temperature 5,fc positioning 10V supply,fiss-active-state,fiss-position,mag-current,mag-current-raw,mstat,nfd-1-cps,nfd-1cps-raw,nfd-1-cr,nfd-1-cr-raw,nfd-2-cr,nfd-2-cr-raw,nfd-2-log,nfd-2-log-raw,nfd-3-pwr,nfd-3-pwr-raw,nfd-3-pwr-rng,nfd-4-flux,nfd-4-flux-raw,ram-con-lvl,rom-con-lvl-raw,ram-pool-lvl,ram-pool-lvl-raw,ram-wtr-lvl,ram-wtr-lvl-raw,rcs-scram-rel-q,rcs-scram-st-q,rr-active-state,rr-position,rtpbtempa_00,rtpbtempb_00,rtpctempa_00,rtpctempb_00,rtphactcnta_00,rtphactcntb_00,src-active-state,src-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position,ack-button,manual-scram
766796,7371,1.7331,0.0916,1.0,0.0794,1.2006,1.7565,0.7565,2.3422,1.3422,19.4683,1.7787,18.9244,1.757,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.375,0.0,24.25,10.0,0.0,0.0063,52.9286,5.2929,2.0,36790000.0,4.0263,0.0543,1.3696,0.0456,1.3686,92.1227,4.7257,95.2688,3.5405,1.0,87.9445,3.3452,0.1049,2.2428,2.4353,3.6084,0.0803,2.1267,0.0,0.0,0.0,29.5357,24.0,24.0,36.0,36.0,14.0,0.0,0.0,183.0,0.0,62.586,0.0,46.8829,0.0,0.0
766797,7372,1.7291,0.0911,1.0,0.0794,1.2007,1.7569,0.7569,2.3425,1.3425,19.471,1.7788,18.9087,1.7563,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.25,10.0,0.0,0.0062,52.929,5.2929,2.0,36780000.0,4.0262,0.0347,1.3674,0.007,1.3644,92.191,4.7259,95.2583,3.5402,1.0,87.9447,3.3452,0.103,2.2349,2.201,3.5645,0.0756,2.1005,0.0,0.0,4.0,29.5381,24.0,24.0,36.0,36.0,12.0,0.0,0.0,183.0,0.0,62.5863,0.0,46.8841,0.0,0.0
766798,7373,1.728,0.091,1.0,0.0795,1.2008,1.7575,0.7575,2.3424,1.3424,19.3805,1.7752,18.9138,1.7566,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.125,0.0,24.25,10.0,0.0,0.0073,52.9295,5.2929,2.0,36810000.0,4.0264,0.0289,1.3668,0.0113,1.3649,92.212,4.7259,95.2465,3.5399,1.0,87.9503,3.3453,0.0947,2.1982,2.6508,3.6452,0.0863,2.158,0.0,0.0,0.0,29.6927,24.0,24.0,36.0,36.0,15.0,0.0,0.0,183.0,0.0,62.5858,0.0,46.8831,0.0,0.0
766799,7374,1.735,0.0919,1.0,0.0795,1.2009,1.7575,0.7575,2.3418,1.3418,19.2557,1.7702,18.9105,1.7564,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0067,52.9293,5.2929,2.0,36830000.0,4.0265,0.0122,1.365,0.0159,1.3654,92.1838,4.7258,95.2306,3.5395,1.0,87.9518,3.3454,0.086,2.1566,3.1916,3.7259,0.0783,2.1155,0.0,0.0,0.0,29.6935,24.0,24.0,36.0,36.0,12.0,0.0,0.0,183.0,0.0,62.5858,0.0,46.8837,0.0,0.0
766800,7375,1.741,0.0926,1.0,0.0793,1.2002,1.7571,0.7571,2.3421,1.3421,19.3099,1.7724,18.931,1.7572,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.375,0.0,24.25,10.0,0.0,0.0067,52.9293,5.293,2.0,36810000.0,4.0264,0.0254,1.3664,0.0063,1.3643,92.1791,4.7258,95.2527,3.5401,1.0,87.9469,3.3453,0.0917,2.1842,2.7802,3.6659,0.0726,2.083,0.0,0.0,0.0,29.693,24.0,24.0,36.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5858,0.0,46.883,0.0,0.0
766801,7376,1.7464,0.0933,1.0,0.0793,1.2003,1.7565,0.7565,2.3421,1.3421,19.4572,1.7783,18.9355,1.7574,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.125,0.0,24.25,10.0,0.0,0.0064,52.9294,5.293,2.0,36800000.0,4.0264,0.0343,1.3674,0.0132,1.3651,92.1685,4.7258,95.2236,3.5393,1.0,87.9428,3.3451,0.0858,2.1551,2.7969,3.6685,0.0799,2.1244,0.0,0.0,0.0,29.6929,24.0,24.0,36.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5863,0.0,46.8834,0.0,0.0
766802,7377,1.7492,0.0936,1.0,0.0792,1.2,1.7573,0.7573,2.3425,1.3425,19.4742,1.779,18.9205,1.7568,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.25,0.0,24.125,10.0,0.0,0.0061,52.9295,5.293,2.0,36780000.0,4.0262,0.0363,1.3676,0.0154,1.3653,92.1136,4.7257,95.2408,3.5398,1.0,87.9426,3.3451,0.082,2.1359,2.8151,3.6713,0.0802,2.126,0.0,0.0,0.0,29.6929,24.0,24.0,36.0,36.0,12.0,0.0,0.0,183.0,0.0,62.5856,0.0,46.8832,0.0,0.0
766803,7378,1.7529,0.0941,1.0,0.0792,1.2001,1.7574,0.7574,2.3428,1.3428,19.401,1.776,18.9143,1.7566,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.25,0.0,24.125,10.0,0.0,0.006,52.9294,5.2929,2.0,36760000.0,4.0262,0.0311,1.367,0.0177,1.3656,92.0891,4.7256,95.2296,3.5395,1.0,87.9389,3.345,0.0755,2.0998,2.8932,3.6832,0.0728,2.0842,0.0,0.0,0.0,29.6935,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5862,0.0,46.884,0.0,0.0
766804,7379,1.751,0.0939,1.0,0.0792,1.2,1.7574,0.7574,2.3427,1.3427,19.289,1.7716,18.9105,1.7564,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.25,0.0,24.25,10.0,0.0,0.0061,52.9297,5.2929,2.0,36760000.0,4.0262,0.0414,1.3682,0.0168,1.3655,92.1263,4.7257,95.2272,3.5394,1.0,87.9423,3.3451,0.0665,2.0448,2.7876,3.6671,0.0894,2.1733,0.0,0.0,0.0,29.6928,24.0,24.0,37.0,36.0,15.0,0.0,0.0,183.0,0.0,62.5861,0.0,46.8834,0.0,0.0
766805,7380,1.7373,0.0922,1.0,0.0795,1.2009,1.7572,0.7572,2.3425,1.3425,19.3031,1.7721,18.9302,1.7572,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.25,0.0,24.125,10.0,0.0,0.0054,52.9297,5.293,2.0,36790000.0,4.0263,0.0129,1.365,0.027,1.3666,92.2516,4.726,95.2686,3.5405,1.0,87.9439,3.3452,0.0664,2.0443,2.6378,3.6431,0.0767,2.1066,0.0,0.0,0.0,29.6927,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5858,0.0,46.8833,0.0,1.0
766806,7381,1.7212,0.0901,1.0,0.0794,1.2007,1.7569,0.7569,2.3425,1.3425,19.4521,1.7781,18.9355,1.7574,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.25,0.0,24.125,10.0,0.0,0.0065,52.9244,5.2923,2.0,36800000.0,4.0264,0.0346,1.3674,0.1317,1.378,92.3491,4.7263,95.3085,3.5416,1.0,88.1075,3.3495,0.0666,2.0451,2.6183,3.6399,0.0865,2.1587,0.0,0.0,0.0,29.6932,24.0,24.0,37.0,36.0,12.0,0.0,0.0,183.0,0.0,62.586,0.0,46.8835,0.0,0.0
766807,7382,1.7145,0.0893,1.0,0.0796,1.2013,1.7572,0.7572,2.3429,1.3429,19.4747,1.779,18.9221,1.7569,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.25,0.0,24.25,10.0,0.0,0.0065,52.925,5.2926,2.0,36820000.0,4.0265,0.0242,1.3663,0.1084,1.3755,92.4072,4.7264,95.3873,3.5437,1.0,88.1517,3.3507,0.0654,2.0375,2.6235,3.6407,0.0839,2.1456,0.0,0.0,0.0,29.6929,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5863,0.0,46.8835,0.0,0.0
766808,7383,1.719,0.0899,1.0,0.0793,1.2002,1.7572,0.7572,2.3428,1.3428,19.4031,1.7761,18.9133,1.7565,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.25,0.0,24.25,10.0,0.0,0.0058,52.9269,5.2927,2.0,36910000.0,4.0269,0.0565,1.3698,0.0551,1.3696,92.4887,4.7266,95.4589,3.5456,1.0,88.1486,3.3506,0.0604,2.0028,2.3907,3.6004,0.0818,2.1348,0.0,0.0,0.0,29.6931,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5855,0.0,46.8831,0.0,0.0
766809,7384,1.7269,0.0909,1.0,0.0792,1.2001,1.7574,0.7574,2.3427,1.3427,19.2813,1.7713,18.9096,1.7564,100.0,0.0,0.0,0.0,24.125,0.0,25.25,0.0,25.25,0.0,24.25,10.0,0.0,0.0064,52.9274,5.2928,2.0,36900000.0,4.0268,0.0645,1.3707,0.0454,1.3686,92.5387,4.7267,95.4931,3.5465,1.0,88.1564,3.3508,0.0584,1.9886,2.707,3.6543,0.0843,2.1477,0.0,0.0,0.0,29.6929,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5856,0.0,46.8832,0.0,0.0
766810,7385,1.7272,0.0909,1.0,0.0792,1.1999,1.7573,0.7573,2.3425,1.3425,19.2792,1.7712,18.9251,1.757,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.25,0.0,24.25,10.0,0.0,0.006,52.9277,5.2928,2.0,36880000.0,4.0267,0.0115,1.3649,0.0503,1.3691,92.536,4.7267,95.5136,3.547,1.0,88.2055,3.3521,0.0524,1.9413,2.7696,3.6643,0.0854,2.1532,0.0,0.0,0.0,29.6924,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5861,0.0,46.8833,0.0,0.0
766811,7386,1.7255,0.0907,1.0,0.0796,1.2012,1.7569,0.7569,2.3425,1.3425,19.4233,1.7769,18.9386,1.7575,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.25,10.0,0.0,0.006,52.9279,5.2928,2.0,36890000.0,4.0268,0.0303,1.3669,0.0525,1.3694,92.5432,4.7268,95.5653,3.5484,1.0,88.254,3.3534,0.0426,1.8513,2.7452,3.6604,0.0922,2.1866,0.0,0.0,0.0,29.6934,24.0,24.0,37.0,36.0,15.0,0.0,0.0,183.0,0.0,62.586,0.0,46.8832,0.0,0.0
766812,7387,1.7248,0.0906,1.0,0.0794,1.2006,1.7573,0.7573,2.3429,1.3429,19.4783,1.7791,18.9211,1.7568,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0065,52.928,5.2928,2.0,36920000.0,4.0269,0.0246,1.3663,0.0544,1.3696,92.5881,4.7269,95.5856,3.5489,1.0,88.2644,3.3537,0.044,1.865,2.6953,3.6525,0.0796,2.1226,0.0,0.0,0.0,29.6928,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5859,0.0,46.8831,0.0,0.0
766813,7388,1.7223,0.0903,1.0,0.0797,1.2014,1.7575,0.7575,2.343,1.343,19.4251,1.777,18.9146,1.7566,100.0,0.0,0.0,0.0,24.0,0.0,25.125,0.0,25.125,0.0,24.375,10.0,0.0,0.0063,52.9278,5.2928,2.0,36940000.0,4.027,0.0408,1.3681,0.0439,1.3684,92.6073,4.7269,95.5854,3.5489,1.0,88.2696,3.3539,0.0418,1.8429,2.4948,3.6189,0.086,2.1564,0.0,0.0,0.0,29.6925,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5858,0.0,46.8833,0.0,0.0
766814,7389,1.7205,0.0901,1.0,0.0794,1.2007,1.7575,0.7575,2.3432,1.3432,19.3343,1.7734,18.9111,1.7564,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.25,0.0,24.25,10.0,0.0,0.0056,52.9277,5.2928,2.0,36940000.0,4.027,0.0649,1.3707,0.0519,1.3693,92.6388,4.727,95.6213,3.5499,1.0,88.2783,3.3541,0.0405,1.8298,2.5058,3.6208,0.0768,2.1072,0.0,0.0,0.0,29.6923,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5857,0.0,46.8828,0.0,0.0
766815,7390,1.7216,0.0902,1.0,0.0795,1.2008,1.7574,0.7574,2.343,1.343,19.2719,1.7709,18.9199,1.7568,100.0,0.0,0.0,0.0,24.0,0.0,25.125,0.0,25.125,0.0,24.125,10.0,0.0,0.0063,52.9278,5.2928,2.0,37040000.0,4.0275,0.1034,1.3749,0.0473,1.3688,92.8008,4.7274,95.6287,3.5501,1.0,88.3238,3.3553,0.0358,1.7761,2.6588,3.6465,0.0682,2.0557,0.0,0.0,0.0,29.6927,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5861,0.0,46.8831,0.0,0.0
766816,7391,1.7218,0.0902,1.0,0.0795,1.2008,1.757,0.757,2.3428,1.3428,19.3971,1.7759,18.9378,1.7575,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.25,0.0,24.25,10.0,0.0,0.0059,52.9278,5.2928,2.0,37000000.0,4.0273,0.0485,1.3689,0.0249,1.3664,92.7444,4.7273,95.658,3.5509,1.0,88.3462,3.3559,0.0382,1.8038,2.876,3.6806,0.0722,2.0801,0.0,0.0,0.0,29.6929,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5859,0.0,46.8835,0.0,0.0
766817,7392,1.7217,0.0902,1.0,0.0795,1.2008,1.757,0.757,2.3435,1.3435,19.4883,1.7795,18.9263,1.7571,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0061,52.9282,5.2928,2.0,36960000.0,4.0271,0.0349,1.3674,0.0407,1.3681,92.7084,4.7272,95.6734,3.5513,1.0,88.3462,3.3559,0.0358,1.776,2.9571,3.6927,0.0739,2.0905,0.0,0.0,0.0,29.6925,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5863,0.0,46.8834,0.0,0.0
766818,7393,1.7214,0.0902,1.0,0.0792,1.2001,1.7575,0.7575,2.3436,1.3436,19.4273,1.7771,18.9158,1.7566,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.25,0.0,24.375,10.0,0.0,0.0063,52.928,5.2928,2.0,36940000.0,4.027,0.0189,1.3657,0.0324,1.3672,92.7035,4.7272,95.6834,3.5516,1.0,88.3455,3.3559,0.036,1.7777,2.6597,3.6467,0.0631,2.0219,0.0,0.0,0.0,29.6928,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5861,0.0,46.8835,0.0,0.0
766819,7394,1.7185,0.0898,1.0,0.0794,1.2007,1.7574,0.7574,2.3432,1.3432,19.3324,1.7733,18.9126,1.7565,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.25,0.0,24.125,10.0,0.0,0.0067,52.9282,5.2928,2.0,36900000.0,4.0268,-0.0037,1.3632,0.0286,1.3668,92.7322,4.7272,95.7115,3.5523,1.0,88.3559,3.3562,0.0391,1.8144,2.7131,3.6553,0.0617,2.0124,0.0,0.0,0.0,29.6925,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5861,0.0,46.8835,0.0,0.0
766820,7395,1.7163,0.0895,1.0,0.0796,1.2011,1.7574,0.7574,2.3427,1.3427,19.2561,1.7702,18.9243,1.757,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.25,0.0,24.125,10.0,0.0,0.0067,52.9281,5.2928,2.0,36920000.0,4.0269,0.0081,1.3645,0.0187,1.3657,92.7893,4.7274,95.7008,3.552,1.0,88.3619,3.3563,0.0302,1.7024,2.1279,3.5498,0.0603,2.0022,0.0,0.0,0.0,29.693,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5865,0.0,46.8834,0.0,0.0
766821,7396,1.7132,0.0891,1.0,0.0797,1.2016,1.757,0.757,2.3429,1.3429,19.3858,1.7754,18.939,1.7576,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.125,0.0,24.125,10.0,0.0,0.0072,52.9282,5.2928,2.0,36930000.0,4.027,0.039,1.3679,0.017,1.3655,92.7945,4.7274,95.7328,3.5529,1.0,88.3743,3.3566,0.0289,1.6834,2.7695,3.6643,0.064,2.0278,0.0,0.0,0.0,29.6926,24.0,24.0,37.0,36.0,12.0,0.0,0.0,183.0,0.0,62.5864,0.0,46.8836,0.0,0.0
766822,7397,1.7111,0.0889,1.0,0.0793,1.2005,1.7571,0.7571,2.3432,1.3432,19.4909,1.7796,18.9257,1.757,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.25,0.0,24.125,10.0,0.0,0.0057,52.9276,5.2928,2.0,36920000.0,4.0269,0.0281,1.3667,0.0085,1.3646,92.7796,4.7273,95.7319,3.5528,1.0,88.3785,3.3568,0.0314,1.7193,2.5582,3.6298,0.0709,2.0723,0.0,0.0,0.0,29.6928,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5855,0.0,46.8835,0.0,0.0
766823,7398,1.71,0.0887,1.0,0.0793,1.2004,1.7572,0.7572,2.3435,1.3435,19.459,1.7784,18.9167,1.7567,100.0,0.0,0.0,0.0,24.125,0.0,25.125,0.0,25.25,0.0,24.125,10.0,0.0,0.0065,52.9276,5.2928,2.0,36900000.0,4.0268,0.0224,1.3661,0.0246,1.3663,92.7514,4.7273,95.7125,3.5523,1.0,88.3854,3.3569,0.0257,1.6325,2.3716,3.5969,0.0682,2.0555,0.0,0.0,0.0,29.6922,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5861,0.0,46.8832,0.0,0.0
766824,7399,1.7118,0.089,1.0,0.0794,1.2006,1.7574,0.7574,2.3437,1.3437,19.3505,1.774,18.912,1.7565,100.0,0.0,0.0,0.0,24.0,0.0,25.125,0.0,25.25,0.0,24.125,10.0,0.0,0.0065,52.9277,5.2928,2.0,36880000.0,4.0267,0.0076,1.3645,0.0123,1.365,92.7004,4.7271,95.7333,3.5529,1.0,88.395,3.3572,0.0966,2.207,2.9758,3.6954,0.0688,2.0595,0.0,0.0,0.0,29.6927,24.0,24.0,37.0,36.0,12.0,0.0,0.0,183.0,0.0,62.5857,0.0,46.8835,0.0,0.0
766825,7400,1.7125,0.0891,1.0,0.0793,1.2004,1.7575,0.7575,2.3435,1.3435,19.2604,1.7704,18.9121,1.7565,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0067,52.9275,5.2927,2.0,36910000.0,4.0268,0.0021,1.3639,0.0339,1.3673,92.776,4.7273,95.7282,3.5528,1.0,88.4207,3.3579,0.0971,2.2091,2.271,3.5781,0.0662,2.0427,0.0,0.0,0.0,29.6927,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5863,0.0,46.8833,0.0,1.0
766826,7401,1.7117,0.089,1.0,0.0794,1.2005,1.7571,0.7571,2.3433,1.3433,19.3378,1.7735,18.9337,1.7573,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.375,0.0,24.25,10.0,0.0,0.0059,52.9275,5.2928,2.0,36880000.0,4.0267,-0.0067,1.3629,0.0255,1.3664,92.6866,4.7271,95.7454,3.5532,1.0,88.4319,3.3582,0.0803,2.1266,2.9186,3.687,0.0575,1.9813,0.0,0.0,0.0,29.6929,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5861,0.0,46.8832,0.0,0.0
766827,7402,1.71,0.0887,1.0,0.0794,1.2005,1.757,0.757,2.3436,1.3436,19.4881,1.7795,18.929,1.7572,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0065,52.9275,5.2928,2.0,36880000.0,4.0267,-0.0142,1.3621,0.0202,1.3658,92.7022,4.7272,95.7431,3.5532,1.0,88.4406,3.3584,0.0888,2.1703,3.2152,3.7291,0.0719,2.0787,0.0,0.0,0.0,29.6929,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5859,0.0,46.8839,0.0,0.0
766828,7403,1.7099,0.0887,1.0,0.0796,1.201,1.7574,0.7574,2.3437,1.3437,19.4586,1.7783,18.9188,1.7568,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.25,0.0,24.25,10.0,0.0,0.0073,52.9276,5.2927,2.0,36900000.0,4.0268,0.0155,1.3653,0.0126,1.365,92.7202,4.7272,95.7471,3.5533,1.0,88.4506,3.3587,0.074,2.091,2.9913,3.6977,0.0684,2.0571,0.0,0.0,0.0,29.6928,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5862,0.0,46.883,0.0,0.0
766829,7404,1.7099,0.0887,1.0,0.0793,1.2004,1.7575,0.7575,2.3436,1.3436,19.3724,1.7749,18.9197,1.7568,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0063,52.9274,5.2927,2.0,36920000.0,4.0269,0.0154,1.3653,0.0249,1.3664,92.7752,4.7273,95.7602,3.5536,1.0,88.4523,3.3587,0.0811,2.131,2.8344,3.6743,0.0607,2.0053,0.0,0.0,0.0,29.6927,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5858,0.0,46.8835,0.0,0.0
766830,7405,1.7115,0.0889,1.0,0.0797,1.2014,1.7578,0.7578,2.3434,1.3434,19.269,1.7708,18.9257,1.757,100.0,0.0,0.0,0.0,23.75,0.0,25.25,0.0,25.25,0.0,24.25,10.0,0.0,0.0063,52.9273,5.2927,2.0,36920000.0,4.0269,0.0399,1.368,0.0258,1.3664,92.807,4.7274,95.7575,3.5535,1.0,88.4629,3.359,0.0768,2.1071,3.1831,3.7247,0.0632,2.0223,0.0,0.0,0.0,29.6928,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5865,0.0,46.8833,0.0,0.0
766831,7406,1.7099,0.0887,1.0,0.0793,1.2005,1.757,0.757,2.3433,1.3433,19.3529,1.7741,18.9432,1.7577,100.0,0.0,0.0,0.0,24.0,0.0,25.125,0.0,25.25,0.0,24.125,10.0,0.0,0.0069,52.9272,5.2927,2.0,36900000.0,4.0268,0.0405,1.3681,0.0063,1.3643,92.7558,4.7273,95.7565,3.5535,1.0,88.4612,3.359,0.0701,2.0673,2.7967,3.6685,0.0638,2.0269,0.0,0.0,0.0,29.6923,24.0,24.0,37.0,36.0,15.0,0.0,0.0,183.0,0.0,62.586,0.0,46.8824,0.0,0.0
766832,7407,1.7079,0.0885,1.0,0.0794,1.2006,1.7569,0.7569,2.3439,1.3439,19.4868,1.7795,18.931,1.7572,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.25,10.0,0.0,0.0066,52.9272,5.2927,2.0,36900000.0,4.0268,0.028,1.3667,0.0228,1.3661,92.7452,4.7273,95.7476,3.5533,1.0,88.4592,3.3589,0.1339,2.3486,2.865,3.679,0.061,2.0068,0.0,0.0,0.0,29.6925,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5859,0.0,46.8834,0.0,0.0
766833,7408,1.7061,0.0883,1.0,0.0792,1.2001,1.7574,0.7574,2.3438,1.3438,19.4679,1.7787,18.9254,1.757,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0063,52.9271,5.2927,2.0,36880000.0,4.0267,0.0237,1.3662,0.0182,1.3656,92.7073,4.7272,95.7692,3.5538,1.0,88.4551,3.3588,0.1212,2.3053,2.4941,3.6188,0.0533,1.9486,0.0,0.0,0.0,29.6926,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5861,0.0,46.8833,0.0,0.0
766834,7409,1.7072,0.0884,1.0,0.0793,1.2003,1.7575,0.7575,2.3437,1.3437,19.3844,1.7754,18.9189,1.7568,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0063,52.9273,5.2927,2.0,36980000.0,4.0272,0.0581,1.37,0.0219,1.366,92.7046,4.7272,95.7798,3.5541,1.0,88.456,3.3588,0.1063,2.2486,2.8667,3.6792,0.0583,1.9873,0.0,0.0,0.0,29.693,24.0,24.0,37.0,36.0,16.0,0.0,0.0,183.0,0.0,62.5861,0.0,46.8837,0.0,0.0
766835,7410,1.7082,0.0885,1.0,0.0794,1.2007,1.7574,0.7574,2.3438,1.3438,19.2702,1.7708,18.9144,1.7566,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.25,0.0,24.25,10.0,0.0,0.006,52.9274,5.2927,2.0,37010000.0,4.0273,0.0521,1.3693,0.0279,1.3667,92.7332,4.7272,95.7904,3.5544,1.0,88.461,3.359,0.0987,2.216,2.8893,3.6826,0.0567,1.9752,0.0,0.0,0.0,29.6928,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5861,0.0,46.8837,0.0,0.0
766836,7411,1.7086,0.0886,1.0,0.0795,1.2008,1.7572,0.7572,2.3438,1.3438,19.2879,1.7715,18.9279,1.7571,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.25,0.0,24.25,10.0,0.0,0.0063,52.9272,5.2927,2.0,36980000.0,4.0272,0.0718,1.3715,0.0327,1.3672,92.7088,4.7272,95.7924,3.5545,1.0,88.457,3.3589,0.0977,2.2118,2.8682,3.6795,0.0517,1.9351,0.0,0.0,0.0,29.6926,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5859,0.0,46.8839,0.0,0.0
766837,7412,1.7073,0.0884,1.0,0.0795,1.2007,1.7569,0.7569,2.3438,1.3438,19.4803,1.7792,18.9409,1.7576,100.0,0.0,0.0,0.0,23.875,0.0,25.375,0.0,25.375,0.0,24.25,10.0,0.0,0.0067,52.9269,5.2927,2.0,37000000.0,4.0273,0.0557,1.3697,0.0193,1.3657,92.7276,4.7272,95.78,3.5541,1.0,88.4615,3.359,0.1058,2.2464,2.5561,3.6294,0.0483,1.9061,0.0,0.0,0.0,29.6924,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5857,0.0,46.8832,0.0,0.0
766838,7413,1.7077,0.0885,1.0,0.0795,1.2008,1.7573,0.7573,2.3441,1.3441,19.4875,1.7795,18.9242,1.757,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.25,0.0,24.25,10.0,0.0,0.006,52.9269,5.2927,2.0,37030000.0,4.0274,0.0143,1.3652,0.0229,1.3661,92.7865,4.7274,95.7951,3.5545,1.0,88.4638,3.359,0.0945,2.1971,2.9217,3.6875,0.0508,1.9276,0.0,0.0,0.0,29.6927,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5858,0.0,46.8834,0.0,0.0
