index,nfd-1-cps,nfd-1-cr,rr-active-state,rr-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position,manual-scram
93345,34260000.0,0.0382,0,29.7282,0,62.5869,0,48.0242,0
93346,34230000.0,0.0476,0,29.7276,0,62.5871,0,48.0243,0
93347,34250000.0,0.0405,0,29.7275,0,62.5868,0,48.0244,0
93348,34200000.0,-0.0037,0,29.7274,0,62.5871,0,48.0246,0
93349,34170000.0,0.0081,0,29.7276,0,62.5868,0,48.0245,0
93350,34180000.0,0.0046,0,29.7272,0,62.5864,0,48.0245,0
93351,34220000.0,0.0208,0,29.7276,0,62.5861,0,48.0246,0
93352,34160000.0,0.0098,0,29.7272,0,62.5863,0,48.0241,0
93353,34160000.0,0.0024,0,29.7272,0,62.5862,0,48.0241,0
93354,34150000.0,-0.0071,0,29.7275,0,62.5866,0,48.0242,0
93355,34120000.0,-0.0356,0,29.7273,0,62.5863,0,48.0238,0
93356,34100000.0,-0.0543,0,29.7271,0,62.5861,0,48.0241,0
93357,34070000.0,-0.0506,0,29.7272,0,62.586,0,48.024,0
93358,34060000.0,-0.0257,0,29.7273,0,62.5862,0,48.0245,0
93359,34060000.0,-0.0488,0,29.727,0,62.5869,0,48.0243,0
93360,34070000.0,-0.0126,0,29.7275,0,62.5863,0,48.0244,0
93361,34070000.0,0.0009,0,29.7276,0,62.587,0,48.0243,0
93362,33980000.0,-0.0268,0,29.7278,0,62.587,0,48.0248,0
93363,33950000.0,-0.0194,0,29.7281,0,62.5868,0,48.0249,0
93364,33940000.0,-0.0103,0,29.7279,0,62.5868,0,48.0246,0
93365,33960000.0,-0.0235,0,29.7284,0,62.5871,0,48.0249,0
93366,33950000.0,-0.025,0,29.728,0,62.5866,0,48.025,0
93367,33940000.0,-0.0187,0,29.728,0,62.5864,0,48.0246,0
93368,33960000.0,-0.0108,0,29.7276,0,62.5865,0,48.0246,0
93369,33970000.0,0.0057,0,29.7273,0,62.5865,0,48.0245,0
93370,33940000.0,0.0421,0,29.7277,0,62.5861,0,48.0243,0
93371,34020000.0,0.0382,0,29.7276,0,62.5863,0,48.0243,0
93372,33950000.0,0.0091,0,29.7277,0,62.5861,0,48.0244,0
93373,33950000.0,-0.0337,0,29.7277,0,62.5871,0,48.0247,0
93374,33910000.0,-0.0262,0,29.7278,0,62.5865,0,48.0244,0
93375,33960000.0,-0.016,0,29.7277,0,62.5868,0,48.0251,0
93376,33890000.0,-0.0243,0,29.7275,0,62.5866,0,48.0246,0
93377,33880000.0,-0.0196,0,29.728,0,62.5866,0,48.0247,0
93378,33900000.0,-0.0039,0,29.7283,0,62.5869,0,48.0251,1
93379,33900000.0,-0.0046,0,29.7275,0,62.587,0,48.0247,0
93380,33900000.0,-0.0107,0,29.7273,0,62.5865,0,48.0242,0
93381,33880000.0,-0.0004,0,29.7278,0,62.5867,0,48.0242,0
93382,33890000.0,-0.0101,0,29.7272,0,62.5866,0,48.0243,0
93383,33890000.0,0.0341,0,29.7268,0,62.5862,0,48.0243,0
93384,33890000.0,0.0371,0,29.7275,0,62.5863,0,48.0246,0
93385,33890000.0,0.0348,0,29.7276,0,62.5859,0,48.0243,0
93386,33920000.0,0.0329,0,29.7273,0,62.5859,0,48.024,0
93387,33930000.0,-2.0361,0,29.7268,0,62.5865,0,48.024,0
93388,25810000.0,-3.3183,0,29.7269,0,62.5859,0,48.024,0
93389,19420000.0,-3.3192,0,29.7272,0,62.5859,0,48.0238,0
93390,14890000.0,-3.3201,0,29.7279,0,62.586,0,48.0244,0
93391,11390000.0,-3.3197,0,29.7273,0,62.5863,0,48.0247,0
93392,8136204.5,-3.3197,0,29.7277,0,62.5864,0,48.0241,0
93393,6237098.0,-3.3194,0,29.728,0,62.5865,0,48.0245,0
93394,5092597.5,-3.3195,0,29.7274,0,62.5867,0,48.0244,0
93395,4181713.0,-3.3187,0,29.7272,0,62.5863,0,48.0248,0
93396,3336580.5,-3.3186,0,29.7274,0,62.5866,0,48.0245,0
93397,2790266.5,-3.318,0,29.7275,0,62.5862,0,48.0244,0
93398,2350641.25,-3.3168,0,29.7275,0,62.5866,0,48.0243,0
93399,1993089.0,-3.3171,0,29.7278,0,62.5865,0,48.0242,0
93400,1732293.5,-3.3179,0,29.7276,0,62.5865,0,48.0247,0
93401,1520176.25,-3.3185,0,29.7275,0,62.5865,0,48.0246,0
93402,1360403.75,-3.3189,0,29.7275,0,62.587,0,48.0246,0
93403,1237636.375,-3.3171,0,29.7277,0,62.5873,0,48.025,0
93404,1135040.0,-3.3181,0,29.7281,0,62.5875,0,48.0247,0
93405,1060585.25,-3.3179,0,29.7281,0,62.5866,0,48.0246,0
93406,984621.0,-3.319,0,29.7279,0,62.5865,0,48.0247,0
93407,931850.3125,-3.3189,0,29.7276,0,62.5865,0,48.0245,0
93408,882093.125,-3.3196,0,29.7278,0,62.5871,0,48.0246,0
93409,837147.6875,-3.3197,0,29.7271,0,62.5865,0,48.0243,0
93410,797587.5,-3.3188,0,29.727,0,62.5865,0,48.0242,0
93411,765246.875,-3.3182,0,29.7278,0,62.5863,0,48.0245,0
93412,733182.5,-3.3176,0,29.7275,0,62.5863,0,48.0244,0
93413,699853.75,-3.3176,0,29.7276,0,62.5866,0,48.0248,0
93414,675386.5625,-3.3193,0,29.7277,0,62.5863,0,48.0248,0
93415,652624.1875,-3.3188,0,29.7276,0,62.5868,0,48.0248,0
93416,634000.4375,-3.318,0,29.7281,0,62.5869,0,48.0244,0
93417,612497.5625,-3.3175,0,29.7276,0,62.5869,0,48.0245,0
93418,593726.75,-3.3172,0,29.7273,0,62.5864,0,48.0243,0
93419,573825.25,-3.3168,0,29.7274,0,62.5862,0,48.0249,0
93420,554683.6875,-3.3171,0,29.7273,0,62.5866,0,48.0246,0
93421,536514.0625,-3.3179,0,29.7276,0,62.5865,0,48.0247,0
93422,518070.75,-3.3181,0,29.7274,0,62.5864,0,48.0246,0
93423,503806.4375,-3.3082,0,29.7277,0,62.5863,0,48.0243,0
93424,485402.4063,-3.171,0,29.7278,0,62.5866,0,48.0249,0
93425,475838.125,-3.0976,0,29.7274,0,62.5871,0,48.0243,0
93426,461921.25,-3.1119,0,29.7279,0,62.5866,0,48.0242,0
93427,446597.125,-3.0281,0,29.728,0,62.5871,0,48.0249,0
93428,435202.9063,-2.9943,0,29.7279,0,62.5866,0,48.0245,0
93429,422939.1875,-2.9441,0,29.7278,0,62.5863,0,48.0245,0
93430,408530.7813,-2.8681,0,29.7277,0,62.5862,0,48.0249,0
93431,399277.625,-2.8669,0,29.7274,0,62.5859,0,48.0241,0
93432,387624.9063,-2.8414,0,29.727,0,62.5857,0,48.0246,0
93433,377544.0313,-2.8357,0,29.7277,0,62.5863,0,48.0236,0
93434,366325.4375,-2.7748,0,29.7267,0,62.586,0,48.0235,0
93435,358227.3125,-2.7285,0,29.7265,0,62.5859,0,48.0239,0
93436,347800.3125,-2.7391,0,29.7264,0,62.5861,0,48.0239,0
93437,338400.125,-2.6763,0,29.7268,0,62.5862,0,48.0239,0
108239,32160000.0,-0.0018,0,29.7272,0,62.5863,0,48.0246,0
108240,32180000.0,0.0108,0,29.7274,0,62.5867,0,48.0241,0
108241,32120000.0,-0.0453,0,29.7277,0,62.5868,0,48.0242,0
108242,32090000.0,-0.0067,0,29.7278,0,62.5864,0,48.0244,0
108243,32160000.0,0.0316,0,29.7279,0,62.5871,0,48.0251,0
108244,32170000.0,0.0281,0,29.7277,0,62.5871,0,48.0249,0
108245,32130000.0,-0.0105,0,29.7273,0,62.5869,0,48.0245,0
108246,32180000.0,0.0163,0,29.7277,0,62.5871,0,48.025,0
108247,32110000.0,0.0205,0,29.7278,0,62.5864,0,48.0238,0
108248,32140000.0,0.015,0,29.7271,0,62.5861,0,48.0244,0
108249,32190000.0,0.0203,0,29.7268,0,62.5863,0,48.0241,0
108250,32170000.0,-0.0007,0,29.7267,0,62.5863,0,48.024,0
108251,32080000.0,-0.0236,0,29.7272,0,62.5861,0,48.0241,0
108252,32080000.0,-0.0002,0,29.7266,0,62.5863,0,48.0243,0
108253,32070000.0,-0.001,0,29.7271,0,62.5863,0,48.0244,0
108254,32050000.0,0.0007,0,29.7268,0,62.586,0,48.0238,0
108255,32060000.0,0.0144,0,29.727,0,62.5864,0,48.0242,0
108256,32050000.0,0.0377,0,29.727,0,62.5864,0,48.0239,0
108257,32150000.0,0.0378,0,29.7271,0,62.5864,0,48.0243,0
108258,32060000.0,0.0056,0,29.727,0,62.5863,0,48.0243,0
108259,32080000.0,0.0085,0,29.7275,0,62.5865,0,48.0246,0
108260,32080000.0,-0.012,0,29.7276,0,62.5867,0,48.0248,0
108261,32110000.0,-0.0088,0,29.7273,0,62.5867,0,48.0243,0
108262,32080000.0,0.0099,0,29.727,0,62.5861,0,48.0246,0
108263,32080000.0,0.0284,0,29.7274,0,62.5864,0,48.0244,0
108264,32070000.0,0.033,0,29.727,0,62.5864,0,48.0241,0
108265,32060000.0,0.0257,0,29.7267,0,62.5866,0,48.0239,0
108266,32060000.0,0.0157,0,29.7274,0,62.5863,0,48.0247,0
108267,32060000.0,0.0065,0,29.7274,0,62.5866,0,48.0243,0
108268,32070000.0,0.0295,0,29.7273,0,62.5867,0,48.0245,0
108269,32140000.0,0.0529,0,29.7275,0,62.5866,0,48.0244,0
108270,32130000.0,0.033,0,29.7277,0,62.5867,0,48.0249,0
108271,32120000.0,0.0354,0,29.7274,0,62.5869,0,48.0242,0
108272,32170000.0,0.04,0,29.7275,0,62.5867,0,48.0243,0
108273,32180000.0,0.0552,0,29.7275,0,62.5871,0,48.0251,0
108274,32160000.0,0.0882,0,29.7274,0,62.5864,0,48.0245,0
108275,32210000.0,0.0828,0,29.7275,0,62.5865,0,48.0241,0
108276,32220000.0,0.0766,0,29.7269,0,62.5866,0,48.0246,0
108277,32240000.0,0.0589,0,29.7269,0,62.586,0,48.024,0
108278,32240000.0,0.0461,0,29.7273,0,62.5858,0,48.0239,0
108279,32250000.0,0.0215,0,29.7274,0,62.586,0,48.0243,0
108280,32200000.0,0.006,0,29.7273,0,62.5866,0,48.0249,0
108281,32280000.0,0.0191,0,29.7273,0,62.5856,0,48.0243,0
108282,32250000.0,0.0371,0,29.7278,0,62.5867,0,48.0247,0
108283,32240000.0,0.022,0,29.7276,0,62.5871,0,48.0246,0
108284,32220000.0,0.0234,0,29.7275,0,62.5865,0,48.0245,0
108285,32190000.0,0.0009,0,29.727,0,62.5864,0,48.0241,0
108286,32240000.0,0.0436,0,29.7271,0,62.586,0,48.0242,0
108287,32250000.0,0.0116,0,29.7273,0,62.5865,0,48.0247,0
108288,32250000.0,0.0129,0,29.7277,0,62.5867,0,48.0244,0
108289,32190000.0,-0.0035,0,29.7277,0,62.5867,0,48.0243,0
108290,32190000.0,-0.0189,0,29.7277,0,62.5863,0,48.0242,0
108291,32200000.0,-0.0081,0,29.7268,0,62.586,0,48.0238,0
108292,32200000.0,0.0111,0,29.7268,0,62.5861,0,48.0245,0
108293,32160000.0,0.0216,0,29.727,0,62.586,0,48.0245,0
108294,32140000.0,0.0242,0,29.7273,0,62.5863,0,48.0242,0
108295,32140000.0,0.0276,0,29.7276,0,62.587,0,48.0253,0
108296,32140000.0,0.0072,0,29.728,0,62.5867,0,48.0247,0
108297,32160000.0,0.0025,0,29.7273,0,62.5864,0,48.0242,0
108298,32160000.0,-0.0248,0,29.7271,0,62.5871,0,48.0242,0
108299,32090000.0,-0.063,0,29.7269,0,62.5867,0,48.0242,1
108300,32100000.0,-0.0108,0,29.7273,0,62.587,0,48.0242,0
108301,32100000.0,-0.0124,0,29.7276,0,62.5866,0,48.0251,0
108302,32120000.0,-0.0022,0,29.7274,0,62.5868,0,48.0244,0
108303,32110000.0,-0.0129,0,29.7278,0,62.5871,0,48.0247,0
108304,32110000.0,-0.0105,0,29.7276,0,62.5865,0,48.0246,0
108305,32100000.0,0.0364,0,29.7276,0,62.5871,0,48.0238,0
108306,32060000.0,-0.0012,0,29.7271,0,62.5862,0,48.024,0
108307,32070000.0,-0.3486,0,29.7272,0,62.5865,0,48.0244,0
108308,28840000.0,-3.3138,0,29.7272,0,62.586,0,48.0244,0
108309,21270000.0,-3.3173,0,29.7279,0,62.5863,0,48.0247,0
108310,15950000.0,-3.3179,0,29.7277,0,62.5866,0,48.0253,0
108311,11050000.0,-3.3169,0,29.7274,0,62.5859,0,48.0248,0
108312,8717410.0,-3.3161,0,29.7275,0,62.5861,0,48.0245,0
108313,6780217.5,-3.3161,0,29.7269,0,62.5861,0,48.0244,0
108314,5287686.0,-3.3159,0,29.727,0,62.5863,0,48.0243,0
108315,4193730.75,-3.3183,0,29.7272,0,62.5865,0,48.0244,0
108316,3440607.75,-3.3185,0,29.7266,0,62.5856,0,48.024,0
108317,2809399.0,-3.3188,0,29.727,0,62.5861,0,48.0239,0
108318,2301271.75,-3.3182,0,29.7274,0,62.5864,0,48.0247,0
108319,1981505.5,-3.3179,0,29.727,0,62.5871,0,48.0241,0
108320,1713956.25,-3.3175,0,29.7278,0,62.5872,0,48.0246,0
108321,1494522.25,-3.3177,0,29.7271,0,62.5869,0,48.024,0
108322,1308836.875,-3.3177,0,29.7273,0,62.5866,0,48.0246,0
108323,1195365.125,-3.3163,0,29.7271,0,62.5865,0,48.0238,0
108324,1110111.25,-3.3169,0,29.7276,0,62.5871,0,48.0245,0
108325,1007205.687,-3.3162,0,29.7277,0,62.5865,0,48.0247,0
108326,939792.8125,-3.3163,0,29.727,0,62.5862,0,48.0244,0
108327,899323.0,-3.3167,0,29.7272,0,62.5865,0,48.024,0
108328,840483.9375,-3.317,0,29.7272,0,62.5865,0,48.0239,0
108329,807648.9375,-3.3169,0,29.7269,0,62.5868,0,48.0238,0
108330,769556.6875,-3.3168,0,29.7273,0,62.5865,0,48.0242,0
108331,735753.9375,-3.3177,0,29.7278,0,62.5864,0,48.0241,0
108332,697992.875,-3.3168,0,29.7277,0,62.5865,0,48.0245,0
108333,674243.6875,-3.3171,0,29.7281,0,62.5872,0,48.0243,0
108334,646530.75,-3.317,0,29.7275,0,62.5868,0,48.0245,0
108335,625713.125,-3.3165,0,29.7273,0,62.5862,0,48.0244,0
108336,599240.3125,-3.3162,0,29.7277,0,62.5867,0,48.0252,0
108337,576658.6875,-3.3179,0,29.7276,0,62.5865,0,48.0245,0
108338,563646.25,-3.3185,0,29.7274,0,62.5864,0,48.025,0
108339,544028.25,-3.3182,0,29.7273,0,62.5868,0,48.0243,0
108340,524587.4375,-3.3179,0,29.7271,0,62.5863,0,48.0244,0
108341,511103.0625,-3.3183,0,29.7271,0,62.5863,0,48.0245,0
108342,495020.9688,-3.3184,0,29.7269,0,62.586,0,48.0242,0
108343,479621.9063,-3.257,0,29.7273,0,62.5863,0,48.0239,0
108344,464510.625,-3.16,0,29.7269,0,62.5864,0,48.0236,0
108345,449734.0625,-3.1244,0,29.7271,0,62.5861,0,48.0241,0
108346,439149.0938,-3.0302,0,29.7272,0,62.5859,0,48.0241,0
108347,423532.8438,-2.989,0,29.7272,0,62.5865,0,48.0245,0
108348,414861.25,-2.9429,0,29.7269,0,62.5863,0,48.0244,0
108349,402934.5313,-2.9035,0,29.727,0,62.5859,0,48.024,0
108350,392265.4063,-2.8676,0,29.7269,0,62.5862,0,48.0239,0
108351,379009.625,-2.8598,0,29.7267,0,62.586,0,48.024,0
108352,370446.9688,-2.8388,0,29.7268,0,62.5863,0,48.0239,0
108353,360557.9063,-2.7954,0,29.7267,0,62.586,0,48.0242,0
108354,350712.75,-2.7725,0,29.7268,0,62.5862,0,48.0243,0
108355,339959.0938,-2.7256,0,29.7268,0,62.5865,0,48.0241,0
108356,331484.7813,-2.7073,0,29.7271,0,62.5863,0,48.0236,0
108357,323103.7188,-2.7602,0,29.7274,0,62.5869,0,48.0246,0
108358,314455.5938,-2.6881,0,29.7274,0,62.5867,0,48.0241,0
122905,31950000.0,0.0326,0,29.727,0,62.5865,0,48.0241,0
122906,31950000.0,0.0041,0,29.7271,0,62.5866,0,48.0243,0
122907,31860000.0,-0.0125,0,29.727,0,62.5865,0,48.0242,0
122908,31860000.0,-0.0204,0,29.7273,0,62.586,0,48.0244,0
122909,31850000.0,-0.0246,0,29.7269,0,62.5865,0,48.0241,0
122910,31860000.0,-0.02,0,29.7275,0,62.5868,0,48.0246,0
122911,31850000.0,-0.0196,0,29.7275,0,62.5862,0,48.0246,0
122912,31870000.0,-0.0075,0,29.7274,0,62.5865,0,48.0239,0
122913,31880000.0,0.0118,0,29.7271,0,62.5861,0,48.0243,0
122914,31880000.0,0.0388,0,29.727,0,62.5864,0,48.0247,0
122915,31870000.0,0.045,0,29.7271,0,62.586,0,48.0243,0
122916,31910000.0,0.0743,0,29.7273,0,62.5862,0,48.0238,0
122917,31970000.0,0.058,0,29.7269,0,62.5864,0,48.0243,0
122918,31970000.0,0.0367,0,29.7275,0,62.5862,0,48.0245,0
122919,31960000.0,0.0774,0,29.7273,0,62.5859,0,48.024,0
122920,31970000.0,0.0623,0,29.7265,0,62.5867,0,48.0241,0
122921,31960000.0,0.0219,0,29.7273,0,62.5866,0,48.0242,0
122922,31970000.0,0.0179,0,29.7274,0,62.5867,0,48.0243,0
122923,31990000.0,0.0198,0,29.7274,0,62.5869,0,48.0246,0
122924,32000000.0,0.0245,0,29.7274,0,62.5868,0,48.0248,0
122925,31990000.0,0.031,0,29.7275,0,62.5869,0,48.0242,0
122926,32000000.0,0.0132,0,29.7268,0,62.5869,0,48.0241,0
122927,31990000.0,-0.0076,0,29.7271,0,62.5866,0,48.0242,0
122928,31910000.0,-0.0259,0,29.727,0,62.5862,0,48.0243,0
122929,31900000.0,-0.0217,0,29.7268,0,62.5864,0,48.0242,0
122930,31900000.0,-0.0328,0,29.7268,0,62.586,0,48.0242,0
122931,31900000.0,-0.0349,0,29.7269,0,62.5866,0,48.0242,0
122932,31900000.0,-0.0294,0,29.7273,0,62.5869,0,48.0243,0
122933,31860000.0,0.0317,0,29.7273,0,62.5864,0,48.0245,0
122934,31870000.0,0.0356,0,29.7271,0,62.5868,0,48.0242,0
122935,31930000.0,0.0898,0,29.7274,0,62.587,0,48.0243,0
122936,31960000.0,0.0587,0,29.7278,0,62.5868,0,48.0248,0
122937,31870000.0,0.0058,0,29.7275,0,62.5867,0,48.025,0
122938,31850000.0,-0.0113,0,29.7279,0,62.5863,0,48.0248,0
122939,31860000.0,0.0331,0,29.7275,0,62.5869,0,48.0245,0
122940,31900000.0,0.0536,0,29.7277,0,62.5865,0,48.0249,0
122941,31960000.0,0.0508,0,29.7272,0,62.5861,0,48.0241,0
122942,31960000.0,0.0526,0,29.7269,0,62.5867,0,48.0242,0
122943,31960000.0,0.0104,0,29.7267,0,62.5863,0,48.0239,0
122944,31870000.0,-0.0332,0,29.727,0,62.5861,0,48.0238,0
122945,31870000.0,0.0184,0,29.7271,0,62.5863,0,48.0243,0
122946,31870000.0,0.0014,0,29.7271,0,62.5862,0,48.0243,0
122947,31870000.0,0.0019,0,29.7272,0,62.5866,0,48.0245,0
122948,31870000.0,-0.0156,0,29.7274,0,62.5866,0,48.0244,0
122949,31870000.0,0.0077,0,29.7272,0,62.5866,0,48.0243,0
122950,31880000.0,0.0228,0,29.7271,0,62.5862,0,48.0242,0
122951,31960000.0,0.0523,0,29.7269,0,62.5862,0,48.0242,0
122952,31980000.0,0.051,0,29.727,0,62.5862,0,48.0247,0
122953,31970000.0,0.0337,0,29.7268,0,62.5866,0,48.0244,0
122954,31960000.0,0.0303,0,29.7276,0,62.5863,0,48.0245,0
122955,31990000.0,0.0474,0,29.7268,0,62.5869,0,48.0242,0
122956,31980000.0,0.0395,0,29.7267,0,62.5862,0,48.0239,0
122957,31980000.0,0.0083,0,29.7268,0,62.5869,0,48.0247,0
122958,31890000.0,-0.0121,0,29.727,0,62.5862,0,48.0242,0
122959,31880000.0,-0.0096,0,29.7268,0,62.5859,0,48.0241,0
122960,31890000.0,-0.0181,0,29.7264,0,62.5856,0,48.024,0
122961,31940000.0,0.0578,0,29.7269,0,62.5863,0,48.0243,0
122962,31970000.0,0.0617,0,29.7269,0,62.5864,0,48.0242,0
122963,31970000.0,0.0544,0,29.7273,0,62.5867,0,48.0241,0
122964,31970000.0,0.0605,0,29.7273,0,62.5874,0,48.0247,0
122965,32000000.0,0.0603,0,29.7269,0,62.5862,0,48.0243,1
122966,31960000.0,0.0223,0,29.7272,0,62.587,0,48.0244,0
122967,31960000.0,0.0086,0,29.7269,0,62.5861,0,48.0245,0
122968,31970000.0,0.0284,0,29.7272,0,62.5867,0,48.0242,0
122969,31970000.0,0.0049,0,29.7269,0,62.5863,0,48.0238,0
122970,31960000.0,0.0187,0,29.7268,0,62.5864,0,48.0241,0
122971,31970000.0,0.0428,0,29.7269,0,62.5862,0,48.0243,0
122972,32050000.0,0.063,0,29.7269,0,62.5865,0,48.0241,0
122973,32060000.0,0.066,0,29.7268,0,62.5861,0,48.0238,0
122974,31370000.0,-3.2407,0,29.7269,0,62.5863,0,48.0241,0
122975,23240000.0,-3.3166,0,29.7273,0,62.5869,0,48.0239,0
122976,17240000.0,-3.3169,0,29.7269,0,62.5864,0,48.0244,0
122977,13310000.0,-3.3165,0,29.7273,0,62.5863,0,48.0244,0
122978,9914532.0,-3.318,0,29.7271,0,62.5868,0,48.0245,0
122979,7797592.0,-3.318,0,29.7273,0,62.5864,0,48.0247,0
122980,5889089.5,-3.3186,0,29.7272,0,62.5873,0,48.025,0
122981,4510020.5,-3.3189,0,29.7276,0,62.5869,0,48.0245,0
122982,3704644.75,-3.3188,0,29.7272,0,62.5865,0,48.0246,0
122983,2967362.75,-3.3189,0,29.7272,0,62.5862,0,48.0244,0
122984,2487022.5,-3.3195,0,29.7272,0,62.5868,0,48.0244,0
122985,2118989.75,-3.3186,0,29.727,0,62.5858,0,48.0241,0
122986,1809638.625,-3.319,0,29.7269,0,62.5857,0,48.0241,0
122987,1580648.75,-3.3193,0,29.7268,0,62.5864,0,48.0233,0
122988,1380523.25,-3.319,0,29.727,0,62.5864,0,48.0243,0
122989,1248277.75,-3.3175,0,29.7271,0,62.5863,0,48.0245,0
122990,1134040.25,-3.3164,0,29.727,0,62.5864,0,48.0242,0
122991,1042129.187,-3.3172,0,29.7273,0,62.5864,0,48.0243,0
122992,976351.9375,-3.3172,0,29.7269,0,62.5866,0,48.024,0
122993,913132.125,-3.3165,0,29.7267,0,62.5867,0,48.0245,0
122994,863305.0,-3.3169,0,29.7274,0,62.5861,0,48.0243,0
122995,814913.0,-3.3169,0,29.7266,0,62.5864,0,48.0242,0
122996,775747.375,-3.3171,0,29.7269,0,62.5872,0,48.0242,0
122997,744427.1875,-3.317,0,29.7272,0,62.5867,0,48.0242,0
122998,709409.25,-3.3171,0,29.7278,0,62.5863,0,48.0246,0
122999,682798.8125,-3.3194,0,29.7272,0,62.5866,0,48.0239,0
123000,655540.8125,-3.3191,0,29.7272,0,62.5864,0,48.0242,0
123001,630690.4375,-3.3187,0,29.7274,0,62.5866,0,48.024,0
123002,608888.5,-3.3194,0,29.7274,0,62.5863,0,48.0241,0
123003,587774.125,-3.3175,0,29.7269,0,62.5869,0,48.0249,0
123004,570358.75,-3.3177,0,29.727,0,62.5866,0,48.0244,0
123005,550613.6875,-3.3182,0,29.7268,0,62.5864,0,48.0243,0
123006,530579.875,-3.317,0,29.7268,0,62.586,0,48.0239,0
123007,513650.8125,-3.3167,0,29.7275,0,62.5863,0,48.0245,0
123008,496573.75,-3.3166,0,29.727,0,62.5867,0,48.0242,0
123009,482301.9063,-3.3168,0,29.7265,0,62.5863,0,48.0239,0
123010,467570.5313,-3.3158,0,29.7268,0,62.5862,0,48.0241,0
123011,452525.8125,-3.2419,0,29.7262,0,62.5863,0,48.0241,0
123012,440676.5938,-3.0834,0,29.727,0,62.5865,0,48.0245,0
123013,428296.25,-2.9938,0,29.7267,0,62.5861,0,48.0243,0
123014,416690.6875,-2.957,0,29.7269,0,62.5867,0,48.0243,0
123015,405035.9063,-2.8923,0,29.7272,0,62.5865,0,48.0241,0
123016,392939.4688,-2.92,0,29.7272,0,62.5863,0,48.0244,0
123017,383290.1875,-2.8566,0,29.7274,0,62.5868,0,48.0242,0
123018,372034.0938,-2.8014,0,29.7274,0,62.5862,0,48.0241,0
123019,362047.0,-2.784,0,29.7268,0,62.5864,0,48.0243,0
123020,352888.375,-2.7548,0,29.7271,0,62.5865,0,48.0243,0
123021,343725.0,-2.6825,0,29.7269,0,62.5865,0,48.024,0
123022,334895.1875,-2.6485,0,29.7268,0,62.5866,0,48.0245,0
123023,326041.5,-2.6917,0,29.7272,0,62.5868,0,48.0247,0
123024,317983.0625,-2.6969,0,29.7274,0,62.5866,0,48.0247,0
141216,32270000.0,0.0436,0,29.7277,0,62.5859,0,48.0245,0
141217,32350000.0,0.0334,0,29.7272,0,62.5864,0,48.0249,0
141218,32330000.0,0.0407,0,29.7274,0,62.5871,0,48.0249,0
141219,32320000.0,-0.0028,0,29.7274,0,62.587,0,48.0245,0
141220,32240000.0,-0.0271,0,29.7266,0,62.5862,0,48.0248,0
141221,32240000.0,-0.0344,0,29.7273,0,62.5867,0,48.0245,0
141222,32250000.0,-0.0258,0,29.7271,0,62.5866,0,48.0244,0
141223,32260000.0,0.0147,0,29.7271,0,62.5872,0,48.0245,0
141224,32270000.0,0.041,0,29.7266,0,62.5868,0,48.024,0
141225,32280000.0,0.0267,0,29.7264,0,62.5862,0,48.0236,0
141226,32280000.0,0.055,0,29.7268,0,62.5864,0,48.0242,0
141227,32310000.0,0.0363,0,29.7267,0,62.5865,0,48.0241,0
141228,32300000.0,0.0349,0,29.7268,0,62.5858,0,48.0243,0
141229,32250000.0,-0.0184,0,29.7269,0,62.5863,0,48.0241,0
141230,32240000.0,0.016,0,29.7268,0,62.5868,0,48.0242,0
141231,32250000.0,0.0113,0,29.7269,0,62.5867,0,48.0245,0
141232,32230000.0,-0.0015,0,29.7273,0,62.5867,0,48.0246,0
141233,32260000.0,0.0062,0,29.7273,0,62.5869,0,48.0251,0
141234,32260000.0,0.0219,0,29.727,0,62.5866,0,48.0247,0
141235,32270000.0,-0.0175,0,29.727,0,62.5867,0,48.0239,0
141236,32300000.0,0.0206,0,29.7269,0,62.5867,0,48.024,0
141237,32280000.0,0.0514,0,29.727,0,62.586,0,48.0242,0
141238,32300000.0,0.0517,0,29.7271,0,62.5866,0,48.0245,0
141239,32290000.0,0.0589,0,29.7268,0,62.5867,0,48.024,0
141240,32340000.0,0.0505,0,29.7266,0,62.586,0,48.024,0
141241,32350000.0,0.0312,0,29.7268,0,62.5861,0,48.024,0
141242,32350000.0,0.0454,0,29.7266,0,62.5866,0,48.0243,0
141243,32350000.0,0.02,0,29.7267,0,62.5862,0,48.0243,0
141244,32330000.0,0.0142,0,29.7274,0,62.587,0,48.0244,0
141245,32310000.0,0.0011,0,29.7275,0,62.5868,0,48.025,0
141246,32330000.0,0.0116,0,29.7271,0,62.5862,0,48.0246,0
141247,32270000.0,-0.0058,0,29.7268,0,62.5868,0,48.0243,0
141248,32310000.0,0.018,0,29.7276,0,62.587,0,48.0249,0
141249,32270000.0,0.013,0,29.7268,0,62.5868,0,48.0246,0
141250,32300000.0,0.0131,0,29.7272,0,62.5864,0,48.0242,0
141251,32320000.0,0.0298,0,29.7269,0,62.5872,0,48.0239,0
141252,32360000.0,0.0411,0,29.7269,0,62.5864,0,48.0239,0
141253,32360000.0,0.0711,0,29.7272,0,62.586,0,48.0245,0
141254,32470000.0,0.0793,0,29.7263,0,62.5864,0,48.0238,0
141255,32390000.0,0.0456,0,29.7269,0,62.5858,0,48.0239,0
141256,32370000.0,0.015,0,29.727,0,62.5865,0,48.0246,0
141257,32360000.0,0.0344,0,29.7272,0,62.5866,0,48.0241,0
