index,nfd-1-cps,nfd-1-cr,rr-active-state,rr-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position
2168,75231.4844,1.6198,0,30.0061,0,62.5827,0,49.987
2169,76332.4844,1.5768,0,30.0063,0,62.5825,0,49.9872
2170,77605.3672,1.5731,0,30.0058,0,62.5826,0,49.9876
2171,78812.7813,1.6161,0,30.006,0,62.5826,0,49.9874
2172,79980.7891,1.5601,0,30.0061,0,62.5824,0,49.9874
2173,81197.0781,1.5603,0,30.0057,0,62.5829,0,49.9873
2174,82295.9922,1.5662,0,30.0058,0,62.5826,0,49.9874
2175,83838.0938,1.5969,0,30.0059,0,62.5825,0,49.9879
2176,85290.5547,1.6423,0,30.0059,0,62.5824,0,49.9875
2177,86578.2031,1.594,0,30.0057,0,62.5827,0,49.9872
2178,87724.8984,1.5556,0,30.0057,0,62.5828,0,49.9874
2179,89292.8359,1.5683,0,30.0055,0,62.5826,0,49.9871
2180,90649.25,1.5492,0,30.0055,0,62.5819,0,49.9873
2181,91907.4844,1.5404,0,30.0057,0,62.5824,0,49.9876
2182,93510.0078,1.543,0,30.0054,0,62.5823,0,49.987
2183,94785.9688,1.5803,0,30.0054,0,62.5823,0,49.9877
2184,96346.6016,1.559,0,30.0053,0,62.5823,0,49.9867
2185,97970.3047,1.5718,0,30.0058,0,62.5824,0,49.9871
2186,99428.2344,1.5914,0,30.0053,0,62.5825,0,49.9875
2187,100890.125,1.5316,0,30.0056,0,62.5828,0,49.9875
2188,102498.9219,1.5608,0,30.0056,0,62.5825,0,49.9872
2189,103971.8594,1.5011,0,30.0058,0,62.5827,0,49.9875
2190,105430.0625,1.5226,0,30.0057,0,62.5827,0,49.9877
2191,107209.0547,1.5578,0,30.0056,0,62.5823,0,49.9874
2192,109008.0391,1.5915,0,30.0057,0,62.5826,0,49.987
2193,110653.7578,1.5735,0,30.0056,0,62.5821,0,49.9874
2194,112243.1094,1.5557,0,30.0055,0,62.5819,0,49.9875
2195,114060.8047,1.5392,0,30.0055,0,62.5823,0,49.9873
2196,115612.2656,1.5291,0,30.0057,0,62.5822,0,49.9873
2197,117175.6563,1.4975,0,30.0057,0,62.5825,0,49.9873
2198,119123.5703,1.5489,0,30.0054,0,62.5826,0,49.9874
2199,121219.9375,1.5849,0,30.0056,0,62.5826,0,49.9871
2200,123258.0859,1.5693,0,30.0054,0,62.5829,0,49.987
2201,124894.875,1.5165,0,30.0053,0,62.5823,0,49.9873
2202,126783.0547,1.5088,0,30.006,0,62.5829,0,49.9874
2203,128887.6719,1.553,0,30.006,0,62.5826,0,49.9872
2204,130952.7969,1.5496,0,30.0058,0,62.5824,0,49.9875
2205,132666.8281,1.531,0,30.006,0,62.5826,0,49.9877
2206,134636.2656,1.5373,0,30.0056,0,62.5829,0,49.9878
2207,136851.9063,1.5496,0,30.0058,0,62.5825,0,49.9873
2208,139082.0469,1.5421,0,30.0051,0,62.5823,0,49.9874
2209,140745.1563,1.5128,0,30.0053,0,62.5827,0,49.9878
2210,143188.2188,1.5534,0,30.005,0,62.5824,0,49.9879
2211,145501.4531,1.5393,0,30.0055,0,62.5819,0,49.9873
2212,148105.7031,1.5459,0,30.0059,0,62.5827,0,49.9874
2213,150310.3281,1.5131,0,30.0055,0,62.5825,0,49.9874
2214,152291.5156,1.5443,0,30.0053,0,62.5824,0,49.9874
2215,154986.0469,1.5372,0,30.0055,0,62.5823,0,49.9875
2216,157509.3281,1.5754,0,30.006,0,62.583,0,49.9875
2217,159871.7031,1.5634,0,30.0057,0,62.5825,0,49.9867
2218,162008.4844,1.4891,0,30.0053,0,62.5825,0,49.9872
2219,164352.1406,1.4871,0,30.0057,0,62.5826,0,49.9872
2220,166713.4688,1.5204,0,30.0057,0,62.5822,0,49.9874
2221,169131.4531,1.498,0,30.0059,0,62.5827,0,49.9874
2222,171772.7813,1.5521,0,30.0055,0,62.5823,0,49.9879
2223,174659.9531,1.5467,0,30.0054,0,62.5821,0,49.9871
2224,177288.5625,1.5527,0,30.0055,0,62.5829,0,49.9875
2225,179842.6563,1.528,0,30.0053,0,62.5825,0,49.9877
2226,182582.3281,1.5396,0,30.0057,0,62.5822,0,49.9871
2227,185230.2344,1.5116,0,30.0058,0,62.5826,0,49.9871
2228,188023.8594,1.5166,0,30.0051,0,62.5821,0,49.987
2229,191154.2656,1.5137,0,30.0052,0,62.5823,0,49.987
2230,193944.5781,1.4987,0,30.0056,0,62.5825,0,49.9874
2231,196912.3281,1.5044,0,30.0054,0,62.5823,0,49.9872
2232,200113.7969,1.5636,0,30.0058,0,62.5832,0,49.9874
2233,203577.3281,1.5904,0,30.0054,0,62.5828,0,49.9871
2234,206818.75,1.6029,0,30.0049,0,62.5824,0,49.987
2235,209826.7813,1.5343,0,30.0053,0,62.5823,0,49.9866
2236,213005.9844,1.5673,0,30.0054,0,62.5825,0,49.987
2237,216672.4219,1.5935,0,30.0056,0,62.583,0,49.9877
2238,219434.6094,1.5614,0,30.0056,0,62.5826,0,49.9873
2239,222781.7031,1.5739,0,30.0053,0,62.5824,0,49.9872
2240,226604.9063,1.6267,0,30.0054,0,62.583,0,49.9871
2241,230107.4688,1.7295,0,30.0057,0,62.5825,0,49.9872
2242,235166.625,1.6904,0,30.0054,0,62.5823,0,49.9871
2243,238775.6406,1.6855,0,30.0053,0,62.5823,0,49.9869
2244,242643.4219,1.6116,0,30.0052,0,62.5826,0,49.9873
2245,245210.125,1.5163,0,30.0054,0,62.5825,0,49.9872
2246,249383.3125,1.5235,0,30.0056,0,62.5822,0,49.9877
2247,252708.1406,1.5401,0,30.0056,0,62.5824,0,49.9877
2248,257691.6719,1.6499,0,30.0056,0,62.5826,0,49.9873
2249,261807.2969,1.6417,0,30.0057,0,62.5822,0,49.9872
2250,266888.9375,1.6854,0,30.0057,0,62.5827,0,49.9872
2251,270930.125,1.6462,0,30.0059,0,62.5825,0,49.9874
2252,275603.8125,1.656,0,30.0054,0,62.5829,0,49.9874
2253,280342.3438,1.6881,0,30.0056,0,62.5825,0,49.9872
2254,284895.5625,1.6737,0,30.0055,0,62.5827,0,49.9872
2255,289355.5,1.6268,0,30.0053,0,62.5822,0,49.9874
2256,293921.9688,1.6392,0,30.0055,0,62.583,0,49.9874
2257,299066.5625,1.6198,0,30.0057,0,62.5828,0,49.9874
2258,303340.9063,1.5897,0,30.0058,0,62.5829,0,49.9874
2259,308300.25,1.5868,0,30.0053,0,62.583,0,49.9873
2260,313174.2813,1.5761,0,30.0058,0,62.5828,0,49.9878
2261,318145.4375,1.5694,0,30.0061,0,62.5825,0,49.9873
2262,323118.3438,1.6185,0,30.006,0,62.5832,0,49.9874
2263,328597.5938,1.5877,0,30.0058,0,62.5828,0,49.9876
2264,333342.0313,1.546,0,30.0058,0,62.5827,0,49.9876
2265,338445.1875,1.5696,0,30.0057,0,62.5824,0,49.9878
2266,343853.8125,1.6333,0,30.0053,0,62.5833,0,49.9877
2267,350214.4375,1.6394,0,30.0056,0,62.5826,0,49.9872
2268,354598.75,1.6491,0,30.0059,0,62.5825,0,49.9874
2269,360781.625,1.6065,0,30.0055,0,62.5825,0,49.9872
2270,365818.5,1.5602,0,30.0053,0,62.5829,0,49.987
2271,371623.8125,1.5994,0,30.0057,0,62.582,0,49.9877
2272,378098.3438,1.6062,0,30.0054,0,62.5832,0,49.9874
2273,384111.1563,1.5914,0,30.0057,0,62.5829,0,49.9878
2274,389788.1875,1.5703,0,30.0058,0,62.5828,0,49.9873
2275,396313.0938,1.6056,0,30.0053,0,62.5826,0,49.9872
2276,402549.2813,1.6266,0,30.0056,0,62.5831,0,49.9878
2277,409939.4063,1.6478,0,30.0055,0,62.5827,0,49.9876
2278,416158.0313,1.624,0,30.0053,0,62.5824,0,49.9875
2279,421933.2813,1.5718,0,30.0053,0,62.5826,0,49.9874
2280,428118.1875,1.5943,0,30.0056,0,62.5826,0,49.987
2281,435377.3438,1.6107,0,30.0054,0,62.5821,0,49.9876
2282,443143.8125,1.625,0,30.0053,0,62.5824,0,49.9875
2283,450830.9688,1.6262,0,30.0053,0,62.5826,0,49.9872
2284,457310.7813,1.6049,0,30.0053,0,62.5825,0,49.9874
2285,464761.875,1.5892,0,30.0053,0,62.5823,0,49.9872
2286,471818.625,1.5479,0,30.0055,0,62.5824,0,49.9873
2287,478497.625,1.5624,0,30.0055,0,62.5825,0,49.9877
2288,487534.875,1.5696,0,30.0052,0,62.5824,0,49.9866
2289,493338.25,1.5296,0,30.0055,0,62.5824,0,49.9875
2290,502867.625,1.6301,0,30.0055,0,62.5825,0,49.9872
2291,510395.7813,1.6153,0,30.0056,0,62.5823,0,49.9871
2292,518501.8125,1.5805,0,30.0054,0,62.5824,0,49.9869
2293,526737.3125,1.5742,0,30.0052,0,62.5828,0,49.9876
2294,535473.875,1.6538,0,30.0053,0,62.583,0,49.9872
2295,544482.375,1.6281,0,30.0055,0,62.5827,0,49.9873
2296,551341.875,1.5916,0,30.0054,0,62.5823,0,49.9874
2297,560326.5625,1.6104,0,30.0054,0,62.5823,0,49.987
2298,569924.4375,1.587,0,30.0052,0,62.5822,0,49.9871
2299,578040.625,1.5535,0,30.0052,0,62.5824,0,49.9873
2300,588938.5,1.6108,0,30.0057,0,62.583,0,49.9868
2301,597084.5,1.5732,0,30.0053,0,62.5826,0,49.9872
2302,606937.0625,1.546,0,30.0051,0,62.5825,0,49.9869
2303,617703.6875,1.6073,0,30.0048,0,62.582,0,49.9873
2304,628294.75,1.6346,0,30.0054,0,62.5822,0,49.9869
2305,639325.3125,1.626,0,30.0049,0,62.5825,0,49.987
2306,649634.0625,1.6908,0,30.005,0,62.5823,0,49.9867
2307,660327.5,1.6455,0,30.0053,0,62.583,0,49.9876
2308,670384.875,1.5733,0,30.0059,0,62.5826,0,49.9876
2309,678619.0625,1.5808,0,30.0055,0,62.5827,0,49.9876
2310,690383.4375,1.6042,0,30.0055,0,62.5827,0,49.9872
2311,702022.125,1.5987,0,30.0052,0,62.5828,0,49.9868
2312,713666,1.6251,0,30.0055,0,62.5825,0,49.9871
2313,724680,1.8332,0,30.0054,0,62.5828,0,49.9876
2314,742913.5625,1.8159,0,30.0047,0,62.5819,0,49.9865
2315,753806.6875,1.6783,0,30.0052,0,62.5829,0,49.9872
2316,763511.75,1.6357,0,30.0053,0,62.5822,0,49.9869
2317,774810,1.6002,0,30.0054,0,62.5822,0,49.9873
2318,788128.25,1.5547,0,30.0052,0,62.5823,0,49.9868
2319,800135.5,1.5632,0,30.0047,0,62.5819,0,49.987
2320,813522.875,1.58,0,30.0052,0,62.5827,0,49.9873
2321,825567.9375,1.5862,0,30.0052,0,62.5827,0,49.9873
2322,837618.875,1.5406,0,30.0054,0,62.5824,0,49.987
2323,851327.1875,1.5225,0,30.005,0,62.5825,0,49.9869
2324,862863.1875,1.582,0,30.005,0,62.5822,0,49.9876
2325,877696.25,1.6234,0,30.0058,0,62.5825,0,49.9874
2326,893670.625,1.6097,0,30.0053,0,62.5825,0,49.9872
2327,907619.5625,1.608,0,30.0051,0,62.5827,0,49.987
2328,921416.9375,1.609,0,30.0053,0,62.5822,0,49.9871
2329,935580.6875,1.6239,0,30.0053,0,62.5825,0,49.9871
2330,950412.0625,1.6159,0,30.0054,0,62.5832,0,49.9874
2331,967448.3125,1.6312,0,30.0057,0,62.5826,0,49.9874
2332,981323.8125,1.6204,0,30.0052,0,62.5823,0,49.987
2333,998772.9375,1.5882,0,30.0051,0,62.5825,0,49.9869
2334,1010946.25,1.6055,0,30.005,0,62.5828,0,49.9873
2335,1030005.812,1.6195,0,30.005,0,62.5828,0,49.9874
2336,1047674.75,1.6183,0,30.0054,0,62.5826,0,49.9871
2337,1061494,1.5969,0,30.005,0,62.5825,0,49.987
2338,1078266.625,1.5621,0,30.0055,0,62.5823,0,49.9872
2339,1094694.25,1.5539,0,30.0051,0,62.5825,0,49.987
2340,1109089.5,1.5399,0,30.0052,0,62.5825,0,49.9871
2341,1126722.375,1.5494,0,30.0052,0,62.5824,0,49.9871
2342,1149217.875,1.5845,0,30.0048,0,62.5824,0,49.9872
2343,1166720,1.605,0,30.0054,0,62.5823,0,49.987
2344,1185462.875,1.5982,0,30.0053,0,62.5831,0,49.9872
2345,1205078.875,1.6014,0,30.0055,0,62.5823,0,49.9877
2346,1223739,1.5835,0,30.0054,0,62.5828,0,49.9872
2347,1242851.875,1.6166,0,30.0058,0,62.5827,0,49.9873
2348,1263006.625,1.6103,0,30.005,0,62.5825,0,49.9875
2349,1282069.25,1.6021,0,30.0049,0,62.5825,0,49.9873
2350,1303858.125,1.6452,0,30.0049,0,62.5824,0,49.9873
2351,1322446,1.5744,0,30.0053,0,62.5822,0,49.9873
2352,1343849.125,1.5752,0,30.0049,0,62.5826,0,49.9865
2353,1365688.5,1.6054,0,30.0055,0,62.5825,0,49.9868
2354,1389436.125,1.6294,0,30.0052,0,62.5833,0,49.9876
2355,1412109.5,1.5674,0,30.005,0,62.5831,0,49.9871
2356,1433145.125,1.5862,0,30.0058,0,62.5822,0,49.9877
2357,1457485.5,1.5697,0,30.0052,0,62.5826,0,49.9873
2358,1475774.25,1.5817,0,30.0053,0,62.5827,0,49.9875
2359,1500719.25,1.5671,0,30.0054,0,62.5824,0,49.9874
2360,1520806.5,1.5504,0,30.005,0,62.5825,0,49.9874
2361,1545042.375,1.5582,0,30.0048,0,62.5819,0,49.9863
2362,1569425.5,1.5678,0,30.005,0,62.5823,0,49.9869
2363,1594414.375,1.5848,0,30.005,0,62.582,0,49.9875
2364,1623270.625,1.5321,0,30.005,0,62.5822,0,49.987
2365,1644783.75,1.4829,0,30.0052,0,62.5826,0,49.9876
2366,1668534.125,1.5287,0,30.0052,0,62.5825,0,49.9871
2367,1696211.125,1.5754,0,30.0052,0,62.5828,0,49.9875
2368,1724721.125,1.5516,0,30.0053,0,62.5823,-1,49.9492
2369,1748308.125,1.5558,0,30.0054,0,62.5825,-1,49.7681
2370,1773667.75,1.53,0,30.0051,0,62.5825,-1,49.5906
2371,1802012.5,1.5715,0,30.0051,0,62.5827,-1,49.4218
2372,1829330.875,1.5687,0,30.0047,0,62.5823,-1,49.2415
2373,1858843.25,1.554,0,30.0051,0,62.5822,-1,49.0496
2374,1885275.75,1.5727,0,30.005,0,62.5823,-1,48.8627
2375,1918932.625,1.5481,0,30.0047,0,62.5821,-1,48.6804
2376,1946564.25,1.5424,0,30.0052,0,62.5825,-1,48.4904
2377,1975003,1.5362,0,30.0052,0,62.5831,-1,48.3223
2378,2002441.375,1.4503,0,30.0058,0,62.5825,-1,48.121
2379,2023281.875,1.3655,0,30.0053,0,62.5827,0,47.999
2380,2042070.625,1.1395,0,30.0053,0,62.5822,0,47.9977
2381,2054456.375,0.9432,0,30.005,0,62.5824,0,47.998
2382,2058026.375,0.7379,0,30.0053,0,62.5822,0,47.9977
2383,2060244.75,0.5343,0,30.0049,0,62.5823,0,47.9976
2384,2059812.25,0.3371,0,30.0052,0,62.5822,0,47.9977
2385,2054933,0.2021,0,30.0047,0,62.5827,0,47.9977
2386,2051799.25,0.0235,0,30.005,0,62.5825,0,47.9971
2387,2037169.125,-0.1431,0,30.0051,0,62.5826,0,47.9979
2388,2027646.125,-0.2838,0,30.0052,0,62.5829,0,47.998
2389,2016705.875,-0.3173,0,30.0049,0,62.5823,0,47.9979
2390,2010832.75,-0.3004,0,30.0053,0,62.5823,0,47.9974
2391,2005697.875,-0.236,0,30.0057,0,62.5825,0,47.9977
2392,2004577.875,-0.1935,0,30.0053,0,62.5826,0,47.9978
2393,2001968.75,-0.1701,0,30.0056,0,62.5831,0,47.9977
2394,1997108.625,-0.0914,0,30.005,0,62.5829,0,47.9975
2395,2002996.625,-0.0215,0,30.005,0,62.5826,0,47.9977
2396,2003560.25,0.011,0,30.005,0,62.5823,0,47.9976
2397,2008747.5,0.0908,0,30.0051,0,62.5824,0,47.9974
2398,2015599,0.1371,0,30.0056,0,62.5829,0,47.9977
2399,2019256.625,0.1864,0,30.0051,0,62.5825,0,47.9976
2400,2026010.5,0.2033,0,30.0049,0,62.5829,0,47.9979
2401,2032424.375,0.2336,0,30.0053,0,62.5828,0,47.9976
2402,2036020.25,0.2543,0,30.0055,0,62.5825,0,47.9979
2403,2042597.625,0.277,0,30.0051,0,62.5825,0,47.9977
2404,2047475.625,0.274,0,30.005,0,62.5825,0,47.9976
2405,2053506.375,0.2838,0,30.005,0,62.5823,0,47.9975
2406,2060852.875,0.3376,0,30.005,0,62.5824,0,47.9975
2407,2066962.75,0.3177,0,30.005,0,62.5825,0,47.9975
2408,2077126.375,0.3331,0,30.005,0,62.5824,0,47.9972
2409,2080627.25,0.3687,0,30.0051,0,62.5824,0,47.9974
2410,2090617,0.3549,0,30.0052,0,62.5825,0,47.9978
2411,2102549.75,0.3966,0,30.0052,0,62.5828,0,47.9979
2412,2110152.75,0.4067,0,30.0057,0,62.5832,0,47.998
2413,2117951.75,0.4287,0,30.0054,0,62.5826,0,47.9978
2414,2126637.5,0.4364,0,30.0053,0,62.5828,0,47.9979
2415,2132611.75,0.4151,0,30.005,0,62.5822,0,47.998
2416,2143777.75,0.443,0,30.005,0,62.5825,0,47.9979
2417,2154262.75,0.4268,0,30.0049,0,62.5827,0,47.9976
2418,2161854,0.4118,0,30.0052,0,62.582,0,47.9976
2419,2169349.75,0.3983,0,30.0046,0,62.5828,0,47.997
2420,2177024,0.4238,0,30.0049,0,62.5822,0,47.9975
2421,2190820.5,0.4095,0,30.005,0,62.5825,-1,47.9852
2422,2196474.5,0.4175,0,30.0048,0,62.5829,-1,47.8124
2423,2207123.5,0.4503,0,30.0049,0,62.5828,0,47.6456
2424,2218810.75,0.4586,0,30.005,0,62.5826,0,47.5985
2425,2226742.25,0.4536,0,30.0052,0,62.5826,0,47.5984
2426,2237605.5,0.4738,0,30.0048,0,62.5824,0,47.5984
2427,2253186.5,0.4969,0,30.0049,0,62.5821,0,47.5982
2428,2261207,0.4877,0,30.0047,0,62.5822,0,47.5984
2429,2269162.5,0.4782,0,30.0052,0,62.5828,0,47.5986
2430,2277899.25,0.4536,0,30.0052,0,62.5823,0,47.5987
2431,2287410.5,0.3948,0,30.0049,0,62.5823,0,47.5988
2432,2287847,0.2666,0,30.0049,0,62.5829,-1,47.5785
2433,2281863.75,0.135,0,30.005,0,62.5826,-1,47.3941
2434,2280132.5,0.1209,0,30.0049,0,62.5828,0,47.2269
2435,2280351.75,0.0922,0,30.0051,0,62.5828,0,47.2176
2436,2279513,0.0346,0,30.0053,0,62.5824,0,47.2176
2437,2279607,0.0471,0,30.0053,0,62.5827,0,47.2176
2438,2283913,0.0988,0,30.005,0,62.5827,0,47.2175
2439,2286585,0.0822,0,30.0049,0,62.5825,0,47.2175
2440,2287617.75,0.0874,0,30.0051,0,62.583,0,47.2174
2441,2288512.75,0.086,0,30.0049,0,62.5824,0,47.2175
2442,2289147.25,0.0453,0,30.0046,0,62.5825,0,47.2173
2443,2284076,-0.0664,0,30.0048,0,62.5824,0,47.2174
2444,2274765.75,-0.1123,0,30.0048,0,62.5823,0,47.2179
2445,2272484.75,-0.1696,0,30.0049,0,62.5821,0,47.2168
2446,2267861,-0.1388,0,30.0049,0,62.5824,0,47.2174
2447,2264511.5,-0.1052,0,30.0052,0,62.5821,0,47.2175
2448,2266149.75,-0.1137,0,30.0045,0,62.5822,0,47.217
2449,2262402,-0.1182,0,30.0049,0,62.5825,0,47.218
2450,2257613,-0.0719,0,30.0056,0,62.5826,0,47.2177
2451,2259221.75,-0.056,0,30.0053,0,62.5822,0,47.2176
2452,2256429.75,-0.0399,0,30.0051,0,62.5823,0,47.2172
2453,2258725.5,-0.0679,0,30.005,0,62.583,0,47.2177
2454,2256284.25,-0.0289,0,30.0047,0,62.5825,0,47.217
2455,2256299.75,-0.0274,0,30.005,0,62.5822,0,47.2172
2456,2254148.5,0.0007,0,30.0052,0,62.5823,0,47.2175
2457,2254881.75,0.0317,0,30.0049,0,62.5823,0,47.217
2458,2259804.75,0.0877,0,30.0049,0,62.5824,0,47.2174
2459,2261151,0.0857,0,30.0047,0,62.5825,0,47.2175
2460,2263858.75,0.1015,0,30.0052,0,62.5826,0,47.2055
2461,2269508.25,0.0939,0,30.0053,0,62.5828,0,47.1492
2462,2267581,0.0582,0,30.0048,0,62.5827,0,47.1495
2463,2267235.5,0.0855,0,30.0051,0,62.5827,0,47.1492
2464,2273860.5,0.1083,0,30.0048,0,62.5821,0,47.149
2465,2274463,0.1089,0,30.0046,0,62.5825,0,47.1487
2466,2274697.25,0.1162,0,30.005,0,62.5826,0,47.1484
2467,2278765.5,0.1003,0,30.0046,0,62.5824,0,47.1483
2468,2277552.25,0.0772,0,30.0051,0,62.5825,0,47.149
2469,2276065,0.0747,0,30.0047,0,62.5821,0,47.1489
2470,2277486.75,0.0474,0,30.0048,0,62.5823,0,47.1487
2471,2279140.75,0.0623,0,30.0051,0,62.5829,0,47.1496
2472,2283160.75,0.0848,0,30.005,0,62.5829,0,47.0949
2473,2281710.25,0.0648,0,30.0045,0,62.5825,0,47.0927
2474,2280254.75,0.0254,0,30.0054,0,62.5825,0,47.0927
2475,2281525.5,0.035,0,30.0049,0,62.5823,0,47.0928
2476,2281719.75,0.0405,0,30.0044,0,62.5822,0,47.0922
2477,2279363,0.0673,0,30.0051,0,62.5825,0,47.0928
2478,2285753.5,0.0922,0,30.0049,0,62.5822,0,47.0926
2479,2286625.75,0.0495,0,30.0049,0,62.5822,0,47.0926
2480,2287727.75,0.0439,0,30.0048,0,62.5824,-1,47.0555
2481,2288252,0.0509,0,30.0052,0,62.5821,-1,46.8648
2482,2293373.75,0.1078,0,30.0048,0,62.582,0,46.7139
2483,2295817.5,0.0744,0,30.0053,0,62.5826,0,46.7029
2484,2290313.25,0.03,0,30.0047,0,62.5822,0,46.7029
2485,2288346.25,0.0112,0,30.0052,0,62.5829,0,46.7031
2486,2289225.75,0.0193,0,30.0052,0,62.5824,0,46.7026
2487,2288459.25,0.0006,0,30.005,0,62.5825,0,46.7027
2488,2288390.25,-0.0008,0,30.0049,0,62.5827,0,46.7027
2489,2282506,-0.0332,0,30.0048,0,62.5822,0,46.7266
2490,2278903,-0.1253,0,30.0049,0,62.5828,0,46.7336
2491,2266722.25,-0.2203,0,30.0047,0,62.5825,0,46.7333
2492,2261433.5,-0.2485,0,30.0049,0,62.5821,0,46.7336
2493,2255315,-0.2594,0,30.0051,0,62.5826,0,46.7862
2494,2252042.75,-0.2753,0,30.0046,0,62.5824,0,46.7898
2495,2238152.25,-0.2857,0,30.0048,0,62.5824,0,46.7901
2496,2235236,-0.2594,0,30.0047,0,62.5825,0,46.7897
2497,2228745,-0.2536,0,30.0054,0,62.5829,0,46.7902
2498,2223770.75,-0.2911,0,30.0046,0,62.5823,0,46.7938
2499,2211836,-0.283,0,30.0051,0,62.5825,0,46.839
2500,2206206,-0.2849,0,30.0055,0,62.583,0,46.839
2501,2199177.25,-0.2127,0,30.0047,0,62.5823,0,46.8383
2502,2202808.25,-0.1482,0,30.0049,0,62.5832,0,46.8389
2503,2197813.5,-0.1115,0,30.0051,0,62.5829,0,46.8385
2504,2203410,-0.0855,0,30.0049,0,62.582,0,46.8387
2505,2199741.75,-0.1131,0,30.0049,0,62.5827,0,46.8392
2506,2197059.5,-0.1025,0,30.0049,0,62.5823,0,46.8391
2507,2195082.25,-0.0765,0,30.0042,0,62.5822,0,46.839
2508,2194516,-0.0459,0,30.0051,0,62.5825,0,46.8385
2509,2197207.25,0.0208,0,30.0049,0,62.5824,0,46.8395
2510,2200868.25,0.0392,0,30.0048,0,62.5822,0,46.839
2511,2200889.25,0.0431,0,30.0051,0,62.5829,0,46.839
2512,2199557.5,-0.0025,0,30.0051,0,62.5828,0,46.8388
2513,2196746,-0.0311,0,30.0051,0,62.5829,0,46.839
2514,2191993.5,-0.0169,0,30.0049,0,62.5831,0,46.8389
2515,2191542.25,-0.0273,0,30.0049,0,62.5827,0,46.8657
2516,2191617.5,-0.0067,0,30.0049,0,62.5819,0,46.8828
2517,2193131,-0.0236,0,30.0047,0,62.5826,0,46.8831
2518,2192249.25,0.0056,0,30.0048,0,62.5826,0,46.8832
2519,2192147,0.0137,0,30.0047,0,62.5821,0,46.8829
2520,2192893.25,-0.0044,0,30.0048,0,62.5829,0,46.8835
2521,2187854.75,-0.0197,0,30.0045,0,62.5825,0,46.8834
2522,2190453.75,-0.031,0,30.0044,0,62.5824,0,46.8832
2523,2188876,-0.0258,0,30.0049,0,62.5826,0,46.8835
2524,2188062,0.0157,0,30.0052,0,62.5826,0,46.8833
2525,2189302.75,0.0465,0,30.0046,0,62.5829,0,46.8831
2526,2192065.75,0.0408,0,30.0049,0,62.5824,0,46.8837
2527,2186291,-0.0173,0,30.0048,0,62.5826,0,46.8832
2528,2185634,-0.0329,0,30.0045,0,62.5822,0,46.8833
2529,2185478,-0.0236,0,30.005,0,62.5819,0,46.8834
2530,2185421,0.0039,0,30.0047,0,62.5824,0,46.8836
2531,2185706,0.0052,0,30.0045,0,62.5824,0,46.8834
2532,2186039,-0.0149,0,30.0048,0,62.5826,0,46.8831
2533,2180714,-0.0451,0,30.0044,0,62.5819,0,46.8829
2534,2182016.5,-0.0413,0,30.0051,0,62.5824,0,46.8829
2535,2182091.25,-0.003,0,30.0044,0,62.5823,0,46.8832
2536,2189317.75,0.0692,0,30.0048,0,62.5823,0,46.8828
2537,2188491.5,0.0401,0,30.0048,0,62.5819,0,46.8831
2538,2181788.75,-0.0067,0,30.0052,0,62.5823,0,46.8836
2539,2180618.25,0.0158,0,30.005,0,62.5828,0,46.8833
2540,2187951,0.0219,0,30.0048,0,62.5826,0,46.8836
2541,2181600.25,-0.0047,0,30.0045,0,62.5827,#N/A,46.8834
2542,2181088.25,0.0015,0,30.0048,0,62.5825,0,46.9298
2543,2180935.5,0.0162,0,30.005,0,62.5826,0,46.9308
2544,2181297.75,0.0308,0,30.0051,0,62.5832,0,46.9312
2545,2185058.25,0.0239,0,30.0049,0,62.5823,0,46.9304
2546,2184266.5,0.043,0,30.005,0,62.5824,0,46.9305
2547,2183235.5,-0.0145,0,30.0048,0,62.5823,0,46.9306
2548,2180723,-0.0075,0,30.0046,0,62.5828,0,46.931
2549,2180588.5,-0.0177,0,30.0048,0,62.5827,0,46.9306
2550,2181145,-0.0408,0,30.0051,0,62.5833,0,46.9307
2551,2178904,0.0064,0,30.0048,0,62.5824,0,46.9305
2552,2179876.25,0.0068,0,30.0047,0,62.5825,0,46.9311
2553,2180570.5,0.0092,0,30.0053,0,62.5823,0,46.9309
2554,2179969,-0.0149,0,30.0048,0,62.5826,0,46.9308
2555,2180091.75,0.0232,0,30.0047,0,62.5825,0,46.9306
2556,2181235,0.0546,0,30.0045,0,62.5818,0,46.9303
2557,2186591,0.0665,0,30.0045,0,62.582,0,46.93
2558,2181974.5,0.0492,0,30.0043,0,62.5824,0,46.9307
2559,2185160,0.0644,0,30.0046,0,62.5825,0,46.9308
2560,2186051,0.0283,0,30.0047,0,62.5827,0,46.931
2561,2185040.25,0.046,0,30.0045,0,62.5823,0,46.9311
2562,2185706,0.0307,0,30.0047,0,62.5827,0,46.9313
2563,2184686.25,0.0301,0,30.0046,0,62.5823,0,46.931
2564,2179179.25,-0.0057,0,30.005,0,62.5826,0,46.931
2565,2181004.5,0.04,0,30.005,0,62.5821,0,46.9311
2566,2185832,0.0382,0,30.0049,0,62.5826,0,46.9308
2567,2185538,0.0571,0,30.0047,0,62.5827,0,46.9314
2568,2185937,0.0432,0,30.0049,0,62.5824,0,46.9309
2569,2185691,0.0284,0,30.0049,0,62.5824,0,46.931
2570,2186558,0.0223,0,30.0047,0,62.5826,0,46.9312
2571,2186924.25,0.0449,0,30.0048,0,62.5827,0,46.9311
